OrderDetailID,OrderID,ProductID,Quantity,Price
OD003002,O00989,P0007,3,10919.19
OD003003,O00990,P0005,3,52666.62
OD003004,O00990,P0421,3,112780.89
OD003005,O00990,P0409,2,96139.38
OD003006,O00991,P0025,1,32682.8
OD003007,O00991,P0064,2,59995.84
OD003008,O00992,P0170,3,80883.33
OD003009,O00993,P0048,3,47907.78
OD003010,O00993,P0035,3,132971.43
OD003011,O00993,P0148,3,87845.19
OD003012,O00993,P0034,1,23453.17
OD003013,O00994,P0035,3,132971.43
OD003014,O00994,P0159,1,16887.31
OD003015,O00994,P0181,1,7171.29
OD003016,O00994,P0047,1,18552.11
OD003017,O00994,P0384,2,60553.36
OD003018,O00995,P0357,1,8621.08
OD003019,O00995,P0413,1,11998.55
OD003020,O00995,P0036,1,24513.98
OD003021,O00996,P0125,3,134926.98
OD003022,O00996,P0272,3,143854.62
OD003023,O00996,P0330,3,83306.01
OD003024,O00997,P0472,3,131333.7
OD003025,O00997,P0162,3,145625.88
OD003026,O00997,P0342,2,23454.64
OD003027,O00997,P0380,2,16709.66
OD003028,O00997,P0349,1,13424.17
OD003029,O00998,P0364,3,85298.49
OD003030,O00998,P0231,2,72081.8
OD003031,O00998,P0036,2,49027.96
OD003032,O00998,P0150,1,48970.24
OD003033,O00999,P0310,1,32555.16
OD003034,O00999,P0155,1,7171.57
OD003035,O01000,P0145,1,19289.24
OD003036,O01000,P0012,2,32203.78
OD003037,O01000,P0437,3,50017.62
OD003038,O01000,P0338,3,114213.24
OD003039,O01001,P0392,3,34217.16
OD003040,O01001,P0153,2,94524.6
OD003041,O01001,P0334,1,11112.43
OD003042,O01001,P0350,3,104493.24
OD003043,O01002,P0006,2,44901.1
OD003044,O01002,P0056,3,2132.01
OD003045,O01002,P0459,1,5875.98
OD003046,O01002,P0263,1,6202.41
OD003047,O01002,P0169,2,19610.32
OD003048,O01003,P0275,2,80521.88
OD003049,O01003,P0032,1,22132.39
OD003050,O01003,P0008,3,64905.96
OD003051,O01004,P0235,1,36018.57
OD003052,O01004,P0438,3,77602.02
OD003053,O01004,P0474,3,18108.81
OD003054,O01005,P0462,3,104293.86
OD003055,O01006,P0297,3,119414.73
OD003056,O01006,P0139,3,114048.51
OD003057,O01007,P0232,3,143019.57
OD003058,O01007,P0211,3,127787.91
OD003059,O01007,P0121,1,22992.5
OD003060,O01007,P0301,1,17437.95
OD003061,O01007,P0276,1,17066.13
OD003062,O01008,P0296,2,13771.5
OD003063,O01008,P0029,1,1746.82
OD003064,O01008,P0106,1,33426.3
OD003065,O01008,P0076,3,101235.15
OD003066,O01009,P0380,1,8354.83
OD003067,O01009,P0461,1,16984.87
OD003068,O01009,P0082,1,26893.32
OD003069,O01009,P0174,2,66122.82
OD003070,O01009,P0273,1,36008.68
OD003071,O01010,P0050,1,48838.18
OD003072,O01010,P0190,3,94840.47
OD003073,O01011,P0099,2,10174.16
OD003074,O01011,P0288,1,21119.51
OD003075,O01011,P0043,2,63647.1
OD003076,O01011,P0248,1,37715.55
OD003077,O01012,P0415,2,74935.54
OD003078,O01012,P0294,1,28895.66
OD003079,O01012,P0418,3,34905.54
OD003080,O01013,P0395,3,36544.65
OD003081,O01014,P0371,1,15840.23
OD003082,O01014,P0448,1,7511.41
OD003083,O01014,P0120,3,112718.43
OD003084,O01014,P0319,1,17520.15
OD003085,O01014,P0138,2,4469.08
OD003086,O01015,P0449,3,95631.57
OD003087,O01016,P0194,3,148972.26
OD003088,O01016,P0049,3,101055.42
OD003089,O01016,P0039,3,72938.82
OD003090,O01017,P0482,2,72788.34
OD003091,O01017,P0468,3,102696.87
OD003092,O01017,P0186,2,79487.62
OD003093,O01017,P0181,3,21513.87
OD003094,O01017,P0326,1,18953.49
OD003095,O01018,P0280,2,66201.68
OD003096,O01018,P0049,2,67370.28
OD003097,O01018,P0098,2,60272.76
OD003098,O01019,P0018,1,38945.67
OD003099,O01019,P0179,2,31797.26
OD003100,O01019,P0383,3,119560.35
OD003101,O01019,P0001,3,137432.34
OD003102,O01019,P0114,1,11898.15
OD003103,O01020,P0121,1,22992.5
OD003104,O01020,P0399,2,16717.48
OD003105,O01020,P0286,2,68773.2
OD003106,O01020,P0002,1,29810.32
OD003107,O01020,P0363,3,79520.49
OD003108,O01021,P0169,3,29415.48
OD003109,O01021,P0374,3,107170.98
OD003110,O01021,P0103,3,131637.57
OD003111,O01021,P0440,2,55009.08
OD003112,O01021,P0288,3,63358.53
OD003113,O01022,P0193,2,4759.68
OD003114,O01022,P0457,2,51114.98
OD003115,O01022,P0169,2,19610.32
OD003116,O01022,P0038,1,13156.01
OD003117,O01022,P0207,3,95434.8
OD003118,O01023,P0283,2,37615.5
OD003119,O01023,P0337,3,14663.55
OD003120,O01023,P0371,2,31680.46
OD003121,O01024,P0273,3,108026.04
OD003122,O01024,P0176,2,61328.92
OD003123,O01024,P0266,2,49866.52
OD003124,O01025,P0117,2,3584.78
OD003125,O01026,P0220,3,46691.31
OD003126,O01026,P0496,3,19338.99
OD003127,O01026,P0218,2,51968.2
OD003128,O01026,P0464,1,39575.17
OD003129,O01027,P0280,2,66201.68
OD003130,O01027,P0334,1,11112.43
OD003131,O01028,P0378,1,44960.42
OD003132,O01028,P0204,2,73706.8
OD003133,O01028,P0467,2,12030.4
OD003134,O01029,P0463,1,8622.35
OD003135,O01029,P0449,2,63754.38
OD003136,O01029,P0412,2,57957.92
OD003137,O01029,P0193,3,7139.52
OD003138,O01030,P0476,1,635.14
OD003139,O01030,P0409,1,48069.69
OD003140,O01030,P0027,2,52624.3
OD003141,O01030,P0044,2,59741.5
OD003142,O01030,P0230,3,38824.17
OD003143,O01031,P0326,2,37906.98
OD003144,O01032,P0477,2,81592.08
OD003145,O01032,P0478,1,45214.46
OD003146,O01032,P0222,1,16593.23
OD003147,O01032,P0267,1,37125.93
OD003148,O01032,P0327,2,90455.08
OD003149,O01033,P0007,3,10919.19
OD003150,O01033,P0415,3,112403.31
OD003151,O01033,P0077,1,31770.26
OD003152,O01033,P0198,2,9328.98
OD003153,O01034,P0392,2,22811.44
OD003154,O01034,P0464,1,39575.17
OD003155,O01034,P0115,1,44401.73
OD003156,O01035,P0324,2,38768.0
OD003157,O01035,P0441,2,62882.12
OD003158,O01035,P0351,2,33738.58
OD003159,O01036,P0396,1,8750.11
OD003160,O01036,P0381,2,40725.78
OD003161,O01037,P0494,3,79167.45
OD003162,O01037,P0463,1,8622.35
OD003163,O01037,P0211,3,127787.91
OD003164,O01038,P0108,1,30794.61
OD003165,O01038,P0431,1,3972.53
OD003166,O01038,P0092,1,40584.21
OD003167,O01038,P0365,3,21585.42
OD003168,O01038,P0490,2,4434.28
OD003169,O01039,P0055,2,19695.38
OD003170,O01040,P0313,2,73815.2
OD003171,O01040,P0135,1,27769.28
OD003172,O01040,P0299,3,124803.18
OD003173,O01040,P0125,3,134926.98
OD003174,O01041,P0011,3,37919.79
OD003175,O01042,P0207,2,63623.2
OD003176,O01042,P0303,1,45811.55
OD003177,O01042,P0020,2,56746.7
OD003178,O01042,P0036,2,49027.96
OD003179,O01042,P0497,1,14070.95
OD003180,O01043,P0440,3,82513.62
OD003181,O01043,P0283,2,37615.5
OD003182,O01043,P0274,3,109508.37
OD003183,O01043,P0311,2,52241.92
OD003184,O01044,P0139,3,114048.51
OD003185,O01044,P0436,1,17907.21
OD003186,O01044,P0022,3,99370.53
OD003187,O01045,P0333,2,10406.38
OD003188,O01045,P0203,3,34424.31
OD003189,O01045,P0357,2,17242.16
OD003190,O01045,P0098,3,90409.14
OD003191,O01045,P0219,3,13061.79
OD003192,O01046,P0435,3,143900.76
OD003193,O01046,P0233,1,5535.26
OD003194,O01046,P0157,2,318.02
OD003195,O01047,P0168,1,16016.13
OD003196,O01048,P0364,2,56865.66
OD003197,O01048,P0155,1,7171.57
OD003198,O01048,P0148,2,58563.46
OD003199,O01048,P0110,3,125205.84
OD003200,O01049,P0092,1,40584.21
OD003201,O01049,P0177,3,94523.25
OD003202,O01049,P0372,1,13248.28
OD003203,O01050,P0049,3,101055.42
OD003204,O01050,P0285,1,49168.83
OD003205,O01050,P0021,3,26094.06
OD003206,O01050,P0361,2,44747.76
OD003207,O01051,P0166,3,14113.35
OD003208,O01051,P0483,1,8375.29
OD003209,O01052,P0009,1,32134.95
OD003210,O01053,P0010,2,62928.26
OD003211,O01053,P0089,2,95552.4
OD003212,O01053,P0038,1,13156.01
OD003213,O01054,P0156,1,37082.36
OD003214,O01054,P0465,1,38414.53
OD003215,O01054,P0481,2,38131.26
OD003216,O01055,P0380,2,16709.66
OD003217,O01056,P0435,3,143900.76
OD003218,O01056,P0073,3,88802.82
OD003219,O01057,P0180,2,30358.6
OD003220,O01057,P0240,1,12458.89
OD003221,O01057,P0424,3,41330.25
OD003222,O01057,P0476,2,1270.28
OD003223,O01058,P0431,2,7945.06
OD003224,O01058,P0069,3,131616.3
OD003225,O01058,P0049,2,67370.28
OD003226,O01058,P0472,2,87555.8
OD003227,O01058,P0477,2,81592.08
OD003228,O01059,P0235,3,108055.71
OD003229,O01059,P0195,3,115124.85
OD003230,O01059,P0331,2,79560.14
OD003231,O01060,P0296,3,20657.25
OD003232,O01060,P0456,2,64057.32
OD003233,O01060,P0275,2,80521.88
OD003234,O01061,P0089,1,47776.2
OD003235,O01061,P0086,3,136242.54
OD003236,O01061,P0442,2,96099.46
OD003237,O01062,P0440,1,27504.54
OD003238,O01063,P0179,2,31797.26
OD003239,O01063,P0227,2,72027.92
OD003240,O01064,P0217,2,86718.18
OD003241,O01064,P0326,2,37906.98
OD003242,O01064,P0040,3,83836.95
OD003243,O01064,P0262,3,53668.83
OD003244,O01065,P0476,3,1905.42
OD003245,O01065,P0245,1,34444.1
OD003246,O01065,P0427,2,64012.64
OD003247,O01065,P0347,1,48533.81
OD003248,O01066,P0102,3,125107.26
OD003249,O01067,P0265,2,61726.32
OD003250,O01068,P0206,2,32835.72
OD003251,O01068,P0362,1,18203.86
OD003252,O01068,P0200,1,13941.44
OD003253,O01068,P0445,1,39696.35
OD003254,O01068,P0451,3,97633.68
OD003255,O01069,P0122,2,51261.12
OD003256,O01069,P0005,1,17555.54
OD003257,O01069,P0430,1,43351.68
OD003258,O01070,P0496,1,6446.33
OD003259,O01070,P0216,1,5257.39
OD003260,O01070,P0427,3,96018.96
OD003261,O01070,P0095,1,43421.39
OD003262,O01071,P0033,1,7304.63
OD003263,O01071,P0087,1,2608.49
OD003264,O01071,P0060,3,77866.29
OD003265,O01071,P0314,2,47334.36
OD003266,O01071,P0413,2,23997.1
OD003267,O01072,P0405,1,36701.41
OD003268,O01073,P0092,3,121752.63
OD003269,O01073,P0227,1,36013.96
OD003270,O01074,P0149,2,66086.52
OD003271,O01074,P0132,3,50859.3
OD003272,O01074,P0446,1,42866.03
OD003273,O01075,P0121,2,45985.0
OD003274,O01076,P0131,1,25134.94
OD003275,O01076,P0220,1,15563.77
OD003276,O01077,P0404,2,93966.26
OD003277,O01078,P0246,2,26904.48
OD003278,O01078,P0494,1,26389.15
OD003279,O01078,P0275,1,40260.94
OD003280,O01078,P0324,2,38768.0
OD003281,O01079,P0478,1,45214.46
OD003282,O01079,P0365,2,14390.28
OD003283,O01080,P0356,2,3492.78
OD003284,O01080,P0180,2,30358.6
OD003285,O01080,P0462,3,104293.86
OD003286,O01080,P0401,2,8418.08
OD003287,O01081,P0421,3,112780.89
OD003288,O01081,P0191,3,12342.3
OD003289,O01081,P0166,3,14113.35
OD003290,O01082,P0213,1,17118.78
OD003291,O01083,P0084,3,74909.01
OD003292,O01083,P0487,2,52109.94
OD003293,O01083,P0199,2,42664.0
OD003294,O01084,P0205,3,11683.8
OD003295,O01084,P0464,1,39575.17
OD003296,O01084,P0076,1,33745.05
OD003297,O01085,P0162,3,145625.88
OD003298,O01086,P0346,2,26513.92
OD003299,O01086,P0186,3,119231.43
OD003300,O01086,P0171,1,7881.56
OD003301,O01086,P0034,2,46906.34
OD003302,O01087,P0127,3,129659.79
OD003303,O01087,P0229,1,18497.07
OD003304,O01087,P0048,1,15969.26
OD003305,O01088,P0099,3,15261.24
OD003306,O01088,P0084,1,24969.67
OD003307,O01088,P0228,1,42687.6
OD003308,O01088,P0212,1,24638.09
OD003309,O01089,P0163,3,125196.42
OD003310,O01090,P0029,3,5240.46
OD003311,O01090,P0071,2,63780.52
OD003312,O01090,P0022,2,66247.02
OD003313,O01090,P0049,2,67370.28
OD003314,O01091,P0449,2,63754.38
OD003315,O01091,P0261,1,34647.61
OD003316,O01091,P0137,3,66228.84
OD003317,O01091,P0293,2,973.56
OD003318,O01091,P0023,1,43375.51
OD003319,O01092,P0287,3,85789.38
OD003320,O01092,P0281,2,87884.82
OD003321,O01092,P0023,2,86751.02
OD003322,O01093,P0444,3,20947.47
OD003323,O01093,P0204,3,110560.2
OD003324,O01093,P0356,3,5239.17
OD003325,O01093,P0194,1,49657.42
OD003326,O01094,P0103,1,43879.19
OD003327,O01095,P0457,2,51114.98
OD003328,O01095,P0358,2,40061.92
OD003329,O01095,P0494,3,79167.45
OD003330,O01095,P0167,1,9807.77
OD003331,O01096,P0208,1,45993.95
OD003332,O01097,P0166,1,4704.45
OD003333,O01098,P0216,3,15772.17
OD003334,O01098,P0363,1,26506.83
OD003335,O01098,P0170,2,53922.22
OD003336,O01098,P0320,3,5772.72
OD003337,O01098,P0210,1,35406.15
OD003338,O01099,P0112,1,7126.45
OD003339,O01100,P0112,2,14252.9
OD003340,O01100,P0285,3,147506.49
OD003341,O01100,P0181,1,7171.29
OD003342,O01101,P0091,3,57709.62
OD003343,O01101,P0424,1,13776.75
OD003344,O01102,P0299,3,124803.18
OD003345,O01102,P0063,3,5388.06
OD003346,O01102,P0019,2,29094.98
OD003347,O01102,P0148,2,58563.46
OD003348,O01102,P0002,2,59620.64
OD003349,O01103,P0310,3,97665.48
OD003350,O01104,P0351,3,50607.87
OD003351,O01104,P0042,3,125919.15
OD003352,O01104,P0081,2,34751.26
OD003353,O01104,P0408,1,30060.41
OD003354,O01105,P0442,3,144149.19
OD003355,O01105,P0251,1,13197.73
OD003356,O01105,P0149,3,99129.78
OD003357,O01106,P0271,1,25241.9
OD003358,O01107,P0074,1,31600.59
OD003359,O01107,P0268,3,148893.3
OD003360,O01107,P0043,2,63647.1
OD003361,O01108,P0316,2,20940.64
OD003362,O01108,P0339,1,15732.96
OD003363,O01108,P0083,2,68293.26
OD003364,O01109,P0079,3,6302.61
OD003365,O01109,P0247,3,125469.18
OD003366,O01110,P0310,1,32555.16
OD003367,O01110,P0026,2,26808.06
OD003368,O01110,P0490,3,6651.42
OD003369,O01111,P0474,3,18108.81
OD003370,O01111,P0412,1,28978.96
OD003371,O01112,P0230,2,25882.78
OD003372,O01112,P0496,2,12892.66
OD003373,O01112,P0317,2,97456.1
OD003374,O01112,P0422,1,23695.22
OD003375,O01112,P0090,3,13623.66
OD003376,O01113,P0445,1,39696.35
OD003377,O01113,P0157,2,318.02
OD003378,O01113,P0488,3,59290.53
OD003379,O01114,P0115,1,44401.73
OD003380,O01114,P0478,1,45214.46
OD003381,O01115,P0370,3,141394.38
OD003382,O01115,P0008,2,43270.64
OD003383,O01116,P0322,1,37337.54
OD003384,O01117,P0465,1,38414.53
OD003385,O01117,P0126,1,28749.51
OD003386,O01117,P0116,2,14367.78
OD003387,O01117,P0172,3,112075.17
OD003388,O01118,P0252,1,27839.73
OD003389,O01118,P0349,1,13424.17
OD003390,O01118,P0029,3,5240.46
OD003391,O01119,P0496,1,6446.33
OD003392,O01119,P0145,3,57867.72
OD003393,O01119,P0242,1,29562.1
OD003394,O01119,P0285,3,147506.49
OD003395,O01120,P0408,2,60120.82
OD003396,O01120,P0144,2,39831.06
OD003397,O01121,P0315,3,19353.69
OD003398,O01121,P0230,3,38824.17
OD003399,O01122,P0191,3,12342.3
OD003400,O01122,P0446,3,128598.09
OD003401,O01122,P0002,2,59620.64
OD003402,O01122,P0317,1,48728.05
OD003403,O01123,P0401,2,8418.08
OD003404,O01123,P0307,2,55488.36
OD003405,O01123,P0221,2,50053.38
OD003406,O01123,P0488,3,59290.53
OD003407,O01123,P0329,1,36526.35
OD003408,O01124,P0128,2,28358.78
OD003409,O01125,P0191,1,4114.1
OD003410,O01125,P0226,2,44050.54
OD003411,O01125,P0433,2,76772.62
OD003412,O01125,P0193,3,7139.52
OD003413,O01125,P0156,3,111247.08
OD003414,O01126,P0206,2,32835.72
OD003415,O01126,P0349,2,26848.34
OD003416,O01127,P0197,3,35485.14
OD003417,O01127,P0219,2,8707.86
OD003418,O01127,P0094,2,78282.72
OD003419,O01127,P0189,3,63351.42
OD003420,O01128,P0329,2,73052.7
OD003421,O01128,P0432,2,42947.86
OD003422,O01128,P0126,2,57499.02
OD003423,O01129,P0426,2,66322.32
OD003424,O01130,P0408,1,30060.41
OD003425,O01131,P0293,2,973.56
OD003426,O01131,P0090,3,13623.66
OD003427,O01132,P0096,3,15503.22
OD003428,O01132,P0120,2,75145.62
OD003429,O01132,P0124,2,77292.06
OD003430,O01132,P0107,2,70374.92
OD003431,O01133,P0284,1,9525.56
OD003432,O01134,P0452,1,28509.16
OD003433,O01134,P0357,3,25863.24
OD003434,O01135,P0373,1,6461.93
OD003435,O01135,P0313,1,36907.6
OD003436,O01135,P0218,2,51968.2
OD003437,O01136,P0136,2,5983.36
OD003438,O01136,P0420,3,3217.47
OD003439,O01136,P0452,1,28509.16
OD003440,O01136,P0036,2,49027.96
OD003441,O01137,P0414,2,58957.62
OD003442,O01137,P0286,1,34386.6
OD003443,O01137,P0348,1,19437.03
OD003444,O01137,P0180,2,30358.6
OD003445,O01138,P0291,1,38797.98
OD003446,O01138,P0077,2,63540.52
OD003447,O01138,P0412,3,86936.88
OD003448,O01138,P0349,1,13424.17
OD003449,O01139,P0229,2,36994.14
OD003450,O01140,P0390,3,141141.45
OD003451,O01140,P0325,3,24915.09
OD003452,O01140,P0362,2,36407.72
OD003453,O01141,P0364,2,56865.66
OD003454,O01141,P0154,1,26859.2
OD003455,O01141,P0088,2,47724.7
OD003456,O01141,P0160,3,124150.35
OD003457,O01141,P0343,1,36254.41
OD003458,O01142,P0490,1,2217.14
OD003459,O01142,P0287,3,85789.38
OD003460,O01143,P0347,3,145601.43
OD003461,O01143,P0304,3,13418.31
OD003462,O01143,P0327,3,135682.62
OD003463,O01143,P0449,2,63754.38
OD003464,O01144,P0036,2,49027.96
OD003465,O01144,P0088,1,23862.35
OD003466,O01144,P0342,3,35181.96
OD003467,O01144,P0082,2,53786.64
OD003468,O01145,P0418,3,34905.54
OD003469,O01146,P0375,1,11084.88
OD003470,O01146,P0379,1,13525.07
OD003471,O01146,P0498,3,69081.69
OD003472,O01146,P0201,2,76541.52
OD003473,O01146,P0253,3,86577.21
OD003474,O01147,P0065,2,92449.4
OD003475,O01147,P0054,2,98806.14
OD003476,O01147,P0169,1,9805.16
OD003477,O01147,P0041,1,6624.75
OD003478,O01147,P0388,1,48051.78
OD003479,O01148,P0037,2,72099.46
OD003480,O01148,P0035,1,44323.81
OD003481,O01148,P0123,2,7684.94
OD003482,O01148,P0425,1,23771.25
OD003483,O01149,P0143,3,115718.4
OD003484,O01149,P0317,1,48728.05
OD003485,O01149,P0265,1,30863.16
OD003486,O01149,P0474,1,6036.27
OD003487,O01149,P0083,1,34146.63
OD003488,O01150,P0214,2,60787.18
OD003489,O01151,P0267,2,74251.86
OD003490,O01152,P0197,1,11828.38
OD003491,O01152,P0155,1,7171.57
OD003492,O01152,P0282,1,38700.74
OD003493,O01153,P0227,2,72027.92
OD003494,O01154,P0223,3,24384.36
OD003495,O01154,P0380,2,16709.66
OD003496,O01154,P0309,1,4996.03
OD003497,O01154,P0204,3,110560.2
OD003498,O01154,P0418,2,23270.36
OD003499,O01155,P0378,3,134881.26
OD003500,O01155,P0182,2,56661.3
OD003501,O01155,P0206,1,16417.86
OD003502,O01156,P0252,1,27839.73
OD003503,O01157,P0331,2,79560.14
OD003504,O01158,P0172,1,37358.39
OD003505,O01158,P0298,3,30362.19
OD003506,O01158,P0239,3,4209.72
OD003507,O01159,P0495,3,53044.65
OD003508,O01159,P0131,1,25134.94
OD003509,O01159,P0464,3,118725.51
OD003510,O01160,P0282,3,116102.22
OD003511,O01160,P0475,1,35943.68
OD003512,O01160,P0236,2,14729.22
OD003513,O01161,P0007,3,10919.19
OD003514,O01161,P0284,3,28576.68
OD003515,O01162,P0020,2,56746.7
OD003516,O01162,P0308,2,14383.62
OD003517,O01162,P0014,3,140335.2
OD003518,O01162,P0407,1,15477.24
OD003519,O01163,P0398,3,126932.58
OD003520,O01163,P0043,3,95470.65
OD003521,O01164,P0429,1,25226.17
OD003522,O01164,P0415,1,37467.77
OD003523,O01164,P0364,1,28432.83
OD003524,O01164,P0421,2,75187.26
OD003525,O01164,P0222,3,49779.69
OD003526,O01165,P0290,1,26416.08
OD003527,O01165,P0248,1,37715.55
OD003528,O01165,P0403,2,19148.42
OD003529,O01165,P0059,3,15666.66
OD003530,O01165,P0058,3,59553.18
OD003531,O01166,P0223,1,8128.12
OD003532,O01166,P0020,2,56746.7
OD003533,O01166,P0015,2,58240.62
OD003534,O01166,P0493,2,52132.16
OD003535,O01167,P0266,2,49866.52
OD003536,O01167,P0434,1,5572.57
OD003537,O01167,P0487,2,52109.94
OD003538,O01167,P0246,3,40356.72
OD003539,O01168,P0015,3,87360.93
OD003540,O01169,P0107,3,105562.38
OD003541,O01170,P0214,1,30393.59
OD003542,O01170,P0052,1,8130.37
OD003543,O01170,P0155,2,14343.14
OD003544,O01171,P0133,1,25607.5
OD003545,O01171,P0177,1,31507.75
OD003546,O01171,P0035,1,44323.81
OD003547,O01171,P0459,2,11751.96
OD003548,O01172,P0045,3,82843.56
OD003549,O01172,P0220,1,15563.77
OD003550,O01172,P0170,2,53922.22
OD003551,O01172,P0347,2,97067.62
OD003552,O01172,P0135,2,55538.56
OD003553,O01173,P0067,3,67546.41
OD003554,O01173,P0473,2,13483.64
OD003555,O01174,P0427,1,32006.32
OD003556,O01174,P0140,1,28789.71
OD003557,O01174,P0304,1,4472.77
OD003558,O01174,P0269,3,104707.86
OD003559,O01174,P0047,1,18552.11
OD003560,O01175,P0111,2,27541.02
OD003561,O01175,P0487,2,52109.94
OD003562,O01175,P0233,2,11070.52
OD003563,O01175,P0303,2,91623.1
OD003564,O01176,P0401,1,4209.04
OD003565,O01177,P0145,2,38578.48
OD003566,O01177,P0317,1,48728.05
OD003567,O01178,P0358,2,40061.92
OD003568,O01179,P0496,2,12892.66
OD003569,O01179,P0389,2,5980.18
OD003570,O01179,P0291,2,77595.96
OD003571,O01180,P0345,2,56514.24
OD003572,O01181,P0362,1,18203.86
OD003573,O01181,P0054,1,49403.07
OD003574,O01182,P0008,2,43270.64
OD003575,O01182,P0020,2,56746.7
OD003576,O01183,P0384,3,90830.04
OD003577,O01184,P0083,1,34146.63
OD003578,O01184,P0431,2,7945.06
OD003579,O01184,P0323,2,94009.78
OD003580,O01184,P0459,1,5875.98
OD003581,O01184,P0215,2,24470.64
OD003582,O01185,P0047,1,18552.11
OD003583,O01185,P0032,1,22132.39
OD003584,O01185,P0454,3,118151.85
OD003585,O01186,P0081,1,17375.63
OD003586,O01186,P0483,1,8375.29
OD003587,O01186,P0475,2,71887.36
OD003588,O01186,P0270,1,11052.9
OD003589,O01187,P0289,1,4903.97
OD003590,O01187,P0430,2,86703.36
OD003591,O01187,P0231,3,108122.7
OD003592,O01187,P0472,3,131333.7
OD003593,O01188,P0081,1,17375.63
OD003594,O01188,P0445,1,39696.35
OD003595,O01188,P0296,2,13771.5
OD003596,O01189,P0374,2,71447.32
OD003597,O01189,P0046,2,67462.54
OD003598,O01189,P0190,3,94840.47
OD003599,O01190,P0176,3,91993.38
OD003600,O01191,P0281,3,131827.23
OD003601,O01192,P0073,1,29600.94
OD003602,O01192,P0266,3,74799.78
OD003603,O01192,P0143,2,77145.6
OD003604,O01192,P0375,3,33254.64
OD003605,O01193,P0467,3,18045.6
OD003606,O01194,P0072,2,61172.18
OD003607,O01194,P0112,1,7126.45
OD003608,O01195,P0414,1,29478.81
OD003609,O01196,P0455,2,48492.8
OD003610,O01196,P0297,3,119414.73
OD003611,O01196,P0057,2,64072.7
OD003612,O01196,P0036,2,49027.96
OD003613,O01197,P0067,3,67546.41
OD003614,O01197,P0260,1,4260.68
OD003615,O01197,P0082,3,80679.96
OD003616,O01197,P0196,3,95782.86
OD003617,O01197,P0274,3,109508.37
OD003618,O01198,P0326,1,18953.49
OD003619,O01198,P0454,3,118151.85
OD003620,O01199,P0417,3,144485.46
OD003621,O01200,P0023,1,43375.51
OD003622,O01200,P0004,3,44290.83
OD003623,O01201,P0238,3,19027.41
OD003624,O01201,P0072,3,91758.27
OD003625,O01201,P0498,1,23027.23
OD003626,O01202,P0346,3,39770.88
OD003627,O01202,P0306,2,89897.06
OD003628,O01202,P0072,2,61172.18
OD003629,O01203,P0229,3,55491.21
OD003630,O01203,P0084,2,49939.34
OD003631,O01203,P0205,1,3894.6
OD003632,O01204,P0035,3,132971.43
OD003633,O01204,P0334,3,33337.29
OD003634,O01204,P0010,1,31464.13
OD003635,O01204,P0132,1,16953.1
OD003636,O01205,P0471,3,12863.4
OD003637,O01205,P0405,1,36701.41
OD003638,O01205,P0006,2,44901.1
OD003639,O01205,P0229,2,36994.14
OD003640,O01205,P0247,1,41823.06
OD003641,O01206,P0444,1,6982.49
OD003642,O01206,P0349,1,13424.17
OD003643,O01206,P0226,1,22025.27
OD003644,O01206,P0076,2,67490.1
OD003645,O01206,P0164,1,9669.61
OD003646,O01207,P0156,2,74164.72
OD003647,O01207,P0110,3,125205.84
OD003648,O01207,P0316,2,20940.64
OD003649,O01207,P0230,1,12941.39
OD003650,O01208,P0097,2,42801.1
OD003651,O01209,P0328,2,15271.74
OD003652,O01209,P0184,1,40592.32
OD003653,O01209,P0302,1,17949.9
OD003654,O01209,P0341,2,63876.98
OD003655,O01210,P0319,2,35040.3
OD003656,O01210,P0115,1,44401.73
OD003657,O01210,P0202,2,61631.12
OD003658,O01211,P0419,1,31729.12
OD003659,O01211,P0142,2,85253.04
OD003660,O01211,P0477,3,122388.12
OD003661,O01211,P0028,3,507.06
OD003662,O01211,P0353,3,38712.48
OD003663,O01212,P0407,3,46431.72
OD003664,O01213,P0097,3,64201.65
OD003665,O01214,P0304,1,4472.77
OD003666,O01214,P0015,3,87360.93
OD003667,O01215,P0393,1,20161.69
OD003668,O01215,P0307,2,55488.36
OD003669,O01216,P0373,3,19385.79
OD003670,O01216,P0452,1,28509.16
OD003671,O01216,P0459,2,11751.96
OD003672,O01216,P0250,2,32168.66
OD003673,O01217,P0280,2,66201.68
OD003674,O01218,P0300,2,20139.58
OD003675,O01218,P0182,1,28330.65
OD003676,O01218,P0379,2,27050.14
OD003677,O01218,P0207,2,63623.2
OD003678,O01219,P0466,2,64141.48
OD003679,O01219,P0445,1,39696.35
OD003680,O01219,P0049,3,101055.42
OD003681,O01219,P0247,1,41823.06
OD003682,O01219,P0467,1,6015.2
OD003683,O01220,P0075,1,6414.07
OD003684,O01220,P0073,1,29600.94
OD003685,O01220,P0123,3,11527.41
OD003686,O01221,P0144,3,59746.59
OD003687,O01221,P0387,3,111334.47
OD003688,O01221,P0234,2,63310.24
OD003689,O01221,P0356,2,3492.78
OD003690,O01222,P0229,1,18497.07
OD003691,O01222,P0143,2,77145.6
OD003692,O01222,P0281,1,43942.41
OD003693,O01223,P0184,2,81184.64
OD003694,O01223,P0325,1,8305.03
OD003695,O01223,P0135,2,55538.56
OD003696,O01223,P0120,2,75145.62
OD003697,O01224,P0218,2,51968.2
OD003698,O01224,P0442,1,48049.73
OD003699,O01224,P0136,2,5983.36
OD003700,O01224,P0056,1,710.67
